level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
5	2	10	0	2	0	414.50	255.81	118.21	7.01	100	ワークで通信し、シンガポールからロサンジェルスを経由して
4	2	10	0	3	0	414.504093	261.832103	115.196942	7.012520	-1	###LINE###
5	2	10	0	3	0	414.50	261.83	115.20	7.01	100	デンバーまでinternet2/SingARENというネットワークで
4	2	10	0	4	0	414.504093	268.337634	26.440515	7.012520	-1	###LINE###
5	2	10	0	4	0	414.50	268.34	26.44	7.01	100	通信します。
3	2	11	0	0	0	296.637672	249.664350	43.024851	7.012520	-1	###FLOW###
4	2	11	0	0	0	296.637672	249.664350	43.024851	7.012520	-1	###LINE###
5	2	11	0	0	0	296.64	249.66	5.95	7.01	100	A:
5	2	11	0	0	1	304.29	249.66	35.37	7.01	100	1330豪ドルです
3	2	11	1	0	0	296.637672	262.193521	84.558854	7.012520	-1	###FLOW###
4	2	11	1	0	0	296.637672	262.193521	84.558854	7.012520	-1	###LINE###
5	2	11	1	0	0	296.64	262.19	23.65	7.01	100	(※計算式
5	2	11	1	0	1	323.56	262.19	57.64	7.01	100	415+165+750=1330)
3	2	12	0	0	0	108.123000	284.876656	383.512000	9.727735	-1	###FLOW###
4	2	12	0	0	0	108.123000	284.876656	383.512000	9.727735	-1	###LINE###
5	2	12	0	0	0	108.12	284.88	8.97	8.97	100	図
5	2	12	0	0	1	119.33	286.62	4.69	7.98	100	1
5	2	12	0	0	2	132.98	284.88	358.65	8.97	100	質問形式毎の質問，解答および解答根拠範囲（赤色矩形領域）アノテーションサンプル．
3	2	13	0	0	0	56.693000	313.197154	7.289660	12.416022	-1	###FLOW###
4	2	13	0	0	0	56.693000	313.197154	7.289660	12.416022	-1	###LINE###
5	2	13	0	0	0	56.69	313.20	7.29	12.42	100	2
3	2	14	0	0	0	77.919547	310.481024	138.906653	15.132152	-1	###FLOW###
4	2	14	0	0	0	77.919547	310.481024	138.906653	15.132152	-1	###LINE###
5	2	14	0	0	0	77.92	313.20	51.72	12.42	100	JDocQA
5	2	14	0	0	1	133.14	310.48	83.69	13.95	100	データセット
3	2	15	0	0	0	56.693000	343.693571	15.620681	10.642291	-1	###FLOW###
4	2	15	0	0	0	56.693000	343.693571	15.620681	10.642291	-1	###LINE###
5	2	15	0	0	0	56.69	343.69	15.62	10.64	100	2.1
3	2	16	0	0	0	84.269000	341.365424	35.865600	11.955200	-1	###FLOW###
4	2	16	0	0	0	84.269000	341.365424	35.865600	11.955200	-1	###LINE###
5	2	16	0	0	0	84.27	341.37	35.87	11.96	100	タスク
3	2	17	0	0	0	307.601000	305.001912	230.976809	24.905600	-1	###FLOW###
4	2	17	0	0	0	317.563000	305.001912	221.014809	10.928972	-1	###LINE###
5	2	17	0	0	0	317.56	305.00	72.29	9.96	100	アノテーション
5	2	17	0	0	1	399.82	305.00	9.96	9.96	100	計
5	2	17	0	0	2	412.70	306.96	9.96	8.97	100	43
5	2	17	0	0	3	425.58	305.00	113.00	9.96	100	名のアノテーターが，テ
4	2	17	0	1	0	307.601000	319.944912	230.972918	9.962600	-1	###LINE###
5	2	17	0	1	0	307.60	319.94	230.97	9.96	100	キスト情報と視覚情報の両方を使用しなければ解答
3	2	17	1	0	0	307.601000	334.888912	230.972918	9.962600	-1	###FLOW###
4	2	17	1	0	0	307.601000	334.888912	230.972918	9.962600	-1	###LINE###
5	2	17	1	0	0	307.60	334.89	230.97	9.96	100	できない質問とその解答，解答根拠の矩形領域を作
3	2	17	2	0	0	307.601000	349.832912	230.972918	9.962600	-1	###FLOW###
4	2	17	2	0	0	307.601000	349.832912	230.972918	9.962600	-1	###LINE###
5	2	17	2	0	0	307.60	349.83	230.97	9.96	100	成した．また，解答不能問題を作成し，正解解答を
3	2	18	0	0	0	66.656000	364.776912	221.019442	10.928972	-1	###FLOW###
4	2	18	0	0	0	66.656000	364.776912	221.019442	10.928972	-1	###LINE###
5	2	18	0	0	0	66.66	366.74	11.62	8.97	100	(1)
5	2	18	0	0	1	80.93	364.78	204.14	9.96	100	質問に対して「はい/いいえ」で解答するはい
5	2	18	0	0	2	285.07	366.72	2.60	8.87	100	/
3	2	19	0	0	0	302.619000	364.776912	179.326800	9.962600	-1	###FLOW###
4	2	19	0	0	0	302.619000	364.776912	179.326800	9.962600	-1	###LINE###
5	2	19	0	0	0	302.62	364.78	179.33	9.96	100	「本文中に記載がありません」とした．
3	2	20	0	0	0	56.693000	379.720912	230.976832	9.962600	-1	###FLOW###
4	2	20	0	0	0	56.693000	379.720912	230.976832	9.962600	-1	###LINE###
5	2	20	0	0	0	56.69	379.72	73.00	9.96	100	いいえ形式，(2)
5	2	20	0	0	1	132.59	379.72	155.08	9.96	100	本文中から事実を抜き出して解答
3	2	21	0	0	0	317.563000	379.720912	110.455346	9.962600	-1	###FLOW###
4	2	21	0	0	0	317.563000	379.720912	110.455346	9.962600	-1	###LINE###
5	2	21	0	0	0	317.56	379.72	110.46	9.96	100	質問・解答データ標準化
3	2	22	0	0	0	437.981000	379.720912	100.592372	9.962600	-1	###FLOW###
4	2	22	0	0	0	437.981000	379.720912	100.592372	9.962600	-1	###LINE###
5	2	22	0	0	0	437.98	379.72	100.59	9.96	100	句読点と句点の有無や
3	2	23	0	0	0	56.693000	394.664912	230.973659	9.962600	-1	###FLOW###
4	2	23	0	0	0	56.693000	394.664912	230.973659	9.962600	-1	###LINE###
5	2	23	0	0	0	56.69	394.66	103.83	9.96	100	する事実抽出形式，(3)
5	2	23	0	0	1	163.44	394.66	124.22	9.96	100	簡単な四則演算や単位を含
3	2	24	0	0	0	307.601000	394.664912	230.982881	9.962600	-1	###FLOW###
4	2	24	0	0	0	307.601000	394.664912	127.949672	9.962600	-1	###LINE###
5	2	24	0	0	0	307.60	394.66	127.95	9.96	100	全角と半角，語尾の「です」
4	2	24	0	1	0	429.782326	394.664912	108.801555	9.962600	-1	###LINE###
5	2	24	0	1	0	429.78	394.66	108.80	9.96	100	「ます」などの差異が存
3	2	25	0	0	0	56.693000	409.608912	230.980513	9.962600	-1	###FLOW###
4	2	25	0	0	0	56.693000	409.608912	230.980513	9.962600	-1	###LINE###
5	2	25	0	0	0	56.69	409.61	155.83	9.96	100	めて数字で解答する数量形式，(4)
5	2	25	0	0	1	215.36	409.61	72.32	9.96	100	質問に対してあ
3	2	26	0	0	0	307.601000	409.608912	209.214600	9.962600	-1	###FLOW###
4	2	26	0	0	0	307.601000	409.608912	209.214600	9.962600	-1	###LINE###
5	2	26	0	0	0	307.60	409.61	209.21	9.96	100	在したため，ルールベースで標準化を行った．
3	2	27	0	0	0	56.693000	424.552912	230.979691	9.962600	-1	###FLOW###
4	2	27	0	0	0	56.693000	424.552912	230.979691	9.962600	-1	###LINE###
5	2	27	0	0	0	56.69	424.55	230.98	9.96	100	る程度の長さの文章を作成して解答する自由記述形
3	2	28	0	0	0	317.563000	424.552912	70.385769	9.962600	-1	###FLOW###
4	2	28	0	0	0	317.563000	424.552912	70.385769	9.962600	-1	###LINE###
5	2	28	0	0	0	317.56	424.55	70.39	9.96	100	画像入力データ
3	2	29	0	0	0	397.914000	424.552912	140.661949	9.962600	-1	###FLOW###
4	2	29	0	0	0	397.914000	424.552912	140.661949	9.962600	-1	###LINE###
5	2	29	0	0	0	397.91	424.55	140.66	9.96	100	モデルの入力として，同じピク
3	2	30	0	0	0	56.693000	439.496912	230.982300	10.928972	-1	###FLOW###
4	2	30	0	0	0	56.693000	439.496912	230.982300	10.928972	-1	###LINE###
5	2	30	0	0	0	56.69	439.50	19.93	9.96	100	式の
5	2	30	0	0	1	79.51	441.46	4.98	8.97	100	4
5	2	30	0	0	2	87.38	439.50	200.29	9.96	100	つの形式に沿った質問を作成した．また，4
3	2	31	0	0	0	307.601000	439.496912	230.972918	9.962600	-1	###FLOW###
4	2	31	0	0	0	307.601000	439.496912	230.972918	9.962600	-1	###LINE###
5	2	31	0	0	0	307.60	439.50	230.97	9.96	100	セルで質問の該当ページ全体の画像データ，解答の
3	2	32	0	0	0	56.693000	454.440912	230.973610	9.962600	-1	###FLOW###
4	2	32	0	0	0	56.693000	454.440912	230.973610	9.962600	-1	###LINE###
5	2	32	0	0	0	56.69	454.44	230.97	9.96	100	つの質問形式とは独立に複数ページを参照しなけれ
3	2	33	0	0	0	307.601000	454.440912	230.972918	9.962600	-1	###FLOW###
4	2	33	0	0	0	307.601000	454.440912	230.972918	9.962600	-1	###LINE###
5	2	33	0	0	0	307.60	454.44	230.97	9.96	100	根拠を囲う矩形領域内の画像データ，白画像データ
3	2	34	0	0	0	56.693000	469.384912	230.977159	9.962600	-1	###FLOW###
4	2	34	0	0	0	56.693000	469.384912	230.977159	9.962600	-1	###LINE###
5	2	34	0	0	0	56.69	469.38	230.98	9.96	100	ば解答できない質問および文書中の情報では解答で
3	2	35	0	0	0	307.601000	469.384912	99.625800	10.928972	-1	###FLOW###
4	2	35	0	0	0	307.601000	469.384912	99.625800	10.928972	-1	###LINE###
5	2	35	0	0	0	307.60	469.38	9.96	9.96	100	の
5	2	35	0	0	1	320.05	471.35	4.98	8.97	100	3
5	2	35	0	0	2	327.53	469.38	79.70	9.96	100	種類を準備した．
3	2	36	0	0	0	56.693000	484.328912	180.582600	10.808636	-1	###FLOW###
4	2	36	0	0	0	56.693000	484.328912	180.582600	10.808636	-1	###LINE###
5	2	36	0	0	0	56.69	484.33	49.81	9.96	100	きない質問
5	2	36	0	0	1	109.00	486.27	3.12	8.87	100	(
5	2	36	0	0	2	112.12	484.33	59.78	9.96	100	解答不能問題
5	2	36	0	0	3	171.89	486.27	3.12	8.87	100	)
5	2	36	0	0	4	177.50	484.33	59.78	9.96	100	を作成した．
3	2	37	0	0	0	56.693000	508.076571	15.620681	10.642291	-1	###FLOW###
4	2	37	0	0	0	56.693000	508.076571	15.620681	10.642291	-1	###LINE###
5	2	37	0	0	0	56.69	508.08	15.62	10.64	100	2.2
3	2	38	0	0	0	307.601000	493.132571	15.620681	10.642291	-1	###FLOW###
4	2	38	0	0	0	307.601000	493.132571	15.620681	10.642291	-1	###LINE###
5	2	38	0	0	0	307.60	493.13	15.62	10.64	100	2.3
3	2	39	0	0	0	84.269000	505.748424	59.776000	11.955200	-1	###FLOW###
4	2	39	0	0	0	84.269000	505.748424	59.776000	11.955200	-1	###LINE###
5	2	39	0	0	0	84.27	505.75	59.78	11.96	100	データ収集
3	2	40	0	0	0	335.176000	490.804424	23.910400	11.955200	-1	###FLOW###
4	2	40	0	0	0	335.176000	490.804424	23.910400	11.955200	-1	###LINE###
5	2	40	0	0	0	335.18	490.80	23.91	11.96	100	統計
3	2	41	0	0	0	317.563000	514.216912	221.020200	10.928972	-1	###FLOW###
4	2	41	0	0	0	317.563000	514.216912	221.020200	10.928972	-1	###LINE###
5	2	41	0	0	0	317.56	514.22	19.93	9.96	100	合計
5	2	41	0	0	1	339.73	516.18	22.42	8.97	100	5,508
5	2	41	0	0	2	364.39	514.22	19.93	9.96	100	個の
5	2	41	0	0	3	386.56	516.18	18.27	8.97	100	PDF
5	2	41	0	0	4	407.07	514.22	79.70	9.96	100	ファイルに対して
5	2	41	0	0	5	489.02	516.18	27.40	8.97	100	11,600
5	2	41	0	0	6	518.66	514.22	19.93	9.96	100	件の
3	2	42	0	0	0	66.656000	529.159912	80.378257	9.962600	-1	###FLOW###
4	2	42	0	0	0	66.656000	529.159912	80.378257	9.962600	-1	###LINE###
5	2	42	0	0	0	66.66	529.16	80.38	9.96	100	ドキュメント収集
3	2	43	0	0	0	56.693000	529.160912	235.954218	24.905600	-1	###FLOW###
4	2	43	0	0	0	156.998000	529.160912	130.669462	9.962600	-1	###LINE###
5	2	43	0	0	0	157.00	529.16	130.67	9.96	100	日本の官公庁が公開している
4	2	43	0	1	0	56.693000	544.103912	235.954218	9.962600	-1	###LINE###
5	2	43	0	1	0	56.69	544.10	235.95	9.96	100	スライドやレポート，地方自治体のパンフレット，
3	2	44	0	0	0	307.601000	529.160912	230.981800	25.871972	-1	###FLOW###
4	2	44	0	0	0	307.601000	529.160912	230.980037	10.928972	-1	###LINE###
5	2	44	0	0	0	307.60	529.16	131.94	9.96	100	質問応答ペアを作成した．図
5	2	44	0	0	1	442.23	531.12	4.98	8.97	100	1
5	2	44	0	0	2	449.95	529.16	24.91	9.96	100	は，4
5	2	44	0	0	3	477.59	529.16	60.99	9.96	100	つの質問形式
4	2	44	0	1	0	307.601000	544.103912	230.981800	10.928972	-1	###LINE###
5	2	44	0	1	0	307.60	544.10	190.94	9.96	100	で作成された質問解答ペアの例であり，表
5	2	44	0	1	1	501.12	546.07	4.98	8.97	100	1
5	2	44	0	1	2	508.70	544.10	29.89	9.96	100	は，作
3	2	45	0	0	0	56.693000	559.047912	230.972918	9.962600	-1	###FLOW###
4	2	45	0	0	0	56.693000	559.047912	230.972918	9.962600	-1	###LINE###
5	2	45	0	0	0	56.69	559.05	230.97	9.96	100	国立国会図書館デジタルライブラリに保存されて
3	2	46	0	0	0	307.601000	559.047912	230.972918	9.962600	-1	###FLOW###
4	2	46	0	0	0	307.601000	559.047912	230.972918	9.962600	-1	###LINE###
5	2	46	0	0	0	307.60	559.05	230.97	9.96	100	成したデータセットの統計である．質問解答ペアは
3	2	47	0	0	0	56.693000	573.991912	235.954203	10.928972	-1	###FLOW###
4	2	47	0	0	0	56.693000	573.991912	235.954203	10.928972	-1	###LINE###
5	2	47	0	0	0	56.69	573.99	111.13	9.96	100	いるウェブサイト，から
5	2	47	0	0	1	170.52	575.95	18.27	8.97	100	PDF
5	2	47	0	0	2	191.48	573.99	101.17	9.96	100	ファイルを収集した．
3	2	48	0	0	0	307.600000	573.991912	230.977667	10.928972	-1	###FLOW###
4	2	48	0	0	0	307.600000	573.991912	230.977667	10.928972	-1	###LINE###
5	2	48	0	0	0	307.60	573.99	150.67	9.96	100	必ず参照する視覚情報を含み，図
5	2	48	0	0	1	460.86	575.95	4.98	8.97	100	2
5	2	48	0	0	2	468.43	573.99	70.15	9.96	100	は，視覚情報別
3	2	49	0	0	0	56.693000	588.935912	230.972918	9.962600	-1	###FLOW###
4	2	49	0	0	0	56.693000	588.935912	230.972918	9.962600	-1	###LINE###
5	2	49	0	0	0	56.69	588.94	230.97	9.96	100	収集した文書は，レポート，スライド，パンフレッ
3	2	50	0	0	0	307.601000	588.935912	230.972918	9.962600	-1	###FLOW###
4	2	50	0	0	0	307.601000	588.935912	230.972918	9.962600	-1	###LINE###
5	2	50	0	0	0	307.60	588.94	230.97	9.96	100	の質問応答件数を表す．学習，検定，テストセット
3	2	51	0	0	0	56.693000	603.879912	230.974985	10.928972	-1	###FLOW###
4	2	51	0	0	0	56.693000	603.879912	230.974985	10.928972	-1	###LINE###
5	2	51	0	0	0	56.69	603.88	90.27	9.96	100	ト，ウェブサイトの
5	2	51	0	0	1	149.56	605.84	4.98	8.97	100	4
5	2	51	0	0	2	157.14	603.88	130.53	9.96	100	つに分類される．これらの文
3	2	52	0	0	0	307.600000	603.879912	230.980354	10.928972	-1	###FLOW###
4	2	52	0	0	0	307.600000	603.879912	230.980354	10.928972	-1	###LINE###
5	2	52	0	0	0	307.60	603.88	51.14	9.96	100	にそれぞれ
5	2	52	0	0	1	361.57	605.84	22.42	8.97	100	9,290
5	2	52	0	0	2	386.81	603.88	42.34	9.96	100	件，1,134
5	2	52	0	0	3	431.98	603.88	42.34	9.96	100	件，1,176
5	2	52	0	0	4	477.14	603.88	61.44	9.96	100	件の質問応答
3	2	53	0	0	0	56.693000	618.823912	230.972918	9.962600	-1	###FLOW###
4	2	53	0	0	0	56.693000	618.823912	230.972918	9.962600	-1	###LINE###
5	2	53	0	0	0	56.69	618.82	230.97	9.96	100	書のうち，表，グラフ，図，絵などの視覚的な情報
3	2	54	0	0	0	307.600000	618.823912	230.972918	9.962600	-1	###FLOW###
4	2	54	0	0	0	307.600000	618.823912	230.972918	9.962600	-1	###LINE###
5	2	54	0	0	0	307.60	618.82	230.97	9.96	100	が含まれるようにデータセット全体を分割した．同
3	2	55	0	0	0	56.693000	633.767912	169.364200	9.962600	-1	###FLOW###
4	2	55	0	0	0	56.693000	633.767912	169.364200	9.962600	-1	###LINE###
5	2	55	0	0	0	56.69	633.77	169.36	9.96	100	理解が重要なものを人手で選択した．
3	2	56	0	0	0	307.600000	633.767912	212.542800	10.928972	-1	###FLOW###
4	2	56	0	0	0	307.600000	633.767912	212.542800	10.928972	-1	###LINE###
5	2	56	0	0	0	307.60	633.77	9.96	9.96	100	一
5	2	56	0	0	1	320.05	635.73	18.27	8.97	100	PDF
5	2	56	0	0	2	340.82	633.77	179.33	9.96	100	ファイルは必ず同一の分割に出現する．
3	2	57	0	0	0	66.656000	648.711912	70.316031	9.962600	-1	###FLOW###
4	2	57	0	0	0	66.656000	648.711912	70.316031	9.962600	-1	###LINE###
5	2	57	0	0	0	66.66	648.71	70.32	9.96	100	テキスト標準化
3	2	58	0	0	0	146.938000	648.711912	140.731688	9.962600	-1	###FLOW###
4	2	58	0	0	0	146.938000	648.711912	140.731688	9.962600	-1	###LINE###
5	2	58	0	0	0	146.94	648.71	140.73	9.96	100	モデルに入力するテキストを取
3	2	59	0	0	0	56.693000	663.655912	230.978232	9.962600	-1	###FLOW###
4	2	59	0	0	0	56.693000	663.655912	230.978232	9.962600	-1	###LINE###
5	2	59	0	0	0	56.69	663.66	78.26	9.96	100	得するため，PDF
5	2	59	0	0	1	137.49	663.66	150.18	9.96	100	に埋め込まれた文字の抽出および
3	2	59	1	0	0	56.693000	678.599912	230.972985	10.928972	-1	###FLOW###
4	2	59	1	0	0	56.693000	678.599912	230.972985	10.928972	-1	###LINE###
5	2	59	1	0	0	56.69	680.56	20.48	8.97	100	OCR
5	2	59	1	0	1	77.18	678.78	10.91	6.55	100	1）
5	2	59	1	0	2	84.95	678.60	202.72	9.96	100	によるテキストの取得を行った．モデルの入
3	2	59	2	0	0	56.693000	693.543912	230.972918	9.962600	-1	###FLOW###
4	2	59	2	0	0	56.693000	693.543912	230.972918	9.962600	-1	###LINE###
5	2	59	2	0	0	56.69	693.54	230.97	9.96	100	力には，原則的に埋め込み文字の抽出を使用し，埋
3	2	59	3	0	0	56.693000	708.487912	230.982600	10.928972	-1	###FLOW###
4	2	59	3	0	0	56.693000	708.487912	230.982600	10.928972	-1	###LINE###
5	2	59	3	0	0	56.69	708.49	194.85	9.96	100	め込み文字が取得できない場合，例外的に
5	2	59	3	0	1	254.39	710.45	20.48	8.97	100	OCR
5	2	59	3	0	2	277.71	708.49	9.96	9.96	100	で
3	2	59	4	0	0	56.693000	723.431912	129.513800	9.962600	-1	###FLOW###
4	2	59	4	0	0	56.693000	723.431912	129.513800	9.962600	-1	###LINE###
5	2	59	4	0	0	56.69	723.43	129.51	9.96	100	取得したテキストを用いた．
3	2	60	0	0	0	307.601000	656.907154	7.289660	12.416022	-1	###FLOW###
4	2	60	0	0	0	307.601000	656.907154	7.289660	12.416022	-1	###LINE###
5	2	60	0	0	0	307.60	656.91	7.29	12.42	100	3
3	2	61	0	0	0	328.838000	654.191024	27.895400	13.947700	-1	###FLOW###
4	2	61	0	0	0	328.838000	654.191024	27.895400	13.947700	-1	###LINE###
5	2	61	0	0	0	328.84	654.19	27.90	13.95	100	実験
3	2	62	0	0	0	307.601000	687.403571	15.620681	10.642291	-1	###FLOW###
4	2	62	0	0	0	307.601000	687.403571	15.620681	10.642291	-1	###LINE###
5	2	62	0	0	0	307.60	687.40	15.62	10.64	100	3.1
3	2	63	0	0	0	335.176000	685.075424	35.865600	11.955200	-1	###FLOW###
4	2	63	0	0	0	335.176000	685.075424	35.865600	11.955200	-1	###LINE###
5	2	63	0	0	0	335.18	685.08	35.87	11.96	100	モデル
3	2	64	0	0	0	317.563000	708.487912	126.764122	9.962600	-1	###FLOW###
4	2	64	0	0	0	317.563000	708.487912	126.764122	9.962600	-1	###LINE###
5	2	64	0	0	0	317.56	708.49	126.76	9.96	100	テキストのみの入力モデル
3	2	65	0	0	0	454.291000	708.487912	84.283596	9.962600	-1	###FLOW###
4	2	65	0	0	0	454.291000	708.487912	84.283596	9.962600	-1	###LINE###
5	2	65	0	0	0	454.29	708.49	84.28	9.96	100	提案データセット
3	2	66	0	0	0	307.601000	723.431912	230.978983	10.928972	-1	###FLOW###
4	2	66	0	0	0	307.601000	723.431912	230.978983	10.928972	-1	###LINE###
5	2	66	0	0	0	307.60	723.43	9.96	9.96	100	の
5	2	66	0	0	1	318.69	723.43	9.96	9.96	100	有
5	2	66	0	0	2	329.79	723.43	9.96	9.96	100	用
5	2	66	0	0	3	340.89	723.43	9.96	9.96	100	性
5	2	66	0	0	4	351.98	723.43	9.96	9.96	100	を
5	2	66	0	0	5	363.08	723.43	9.96	9.96	100	評
5	2	66	0	0	6	374.17	723.43	9.96	9.96	100	価
5	2	66	0	0	7	385.27	723.43	9.96	9.96	100	す
5	2	66	0	0	8	396.37	723.43	9.96	9.96	100	る
5	2	66	0	0	9	407.47	723.43	9.96	9.96	100	た
5	2	66	0	0	10	418.56	723.43	39.85	9.96	100	め，2023
5	2	66	0	0	11	462.04	723.43	9.96	9.96	100	年
5	2	66	0	0	12	475.63	725.39	4.98	8.97	100	9
5	2	66	0	0	13	484.23	723.43	9.96	9.96	100	月
5	2	66	0	0	14	495.32	723.43	9.96	9.96	100	ま
5	2	66	0	0	15	506.42	723.43	9.96	9.96	100	で
5	2	66	0	0	16	517.52	723.43	9.96	9.96	100	に
5	2	66	0	0	17	528.62	723.43	9.96	9.96	100	公
3	2	66	1	0	0	307.601000	738.375912	230.975507	10.928972	-1	###FLOW###
4	2	66	1	0	0	307.601000	738.375912	230.975507	10.928972	-1	###LINE###
5	2	66	1	0	0	307.60	738.38	9.96	9.96	100	開
5	2	66	1	0	1	318.62	738.38	9.96	9.96	100	さ
5	2	66	1	0	2	329.64	738.38	9.96	9.96	100	れ
5	2	66	1	0	3	340.66	738.38	9.96	9.96	100	て
5	2	66	1	0	4	351.68	738.38	9.96	9.96	100	い
5	2	66	1	0	5	362.69	738.38	9.96	9.96	100	た
5	2	66	1	0	6	373.72	738.38	9.96	9.96	100	日
5	2	66	1	0	7	384.74	738.38	9.96	9.96	100	本
5	2	66	1	0	8	395.76	738.38	9.96	9.96	100	語
5	2	66	1	0	9	406.78	738.38	9.96	9.96	100	に
5	2	66	1	0	10	417.80	738.38	9.96	9.96	100	対
5	2	66	1	0	11	428.83	738.38	9.96	9.96	100	応
5	2	66	1	0	12	439.84	738.38	9.96	9.96	100	し
5	2	66	1	0	13	450.86	738.38	9.96	9.96	100	か
5	2	66	1	0	14	461.88	738.38	9.96	9.96	100	つ
5	2	66	1	0	15	475.40	740.34	16.61	8.97	100	13B
5	2	66	1	0	16	495.56	738.38	9.96	9.96	100	ま
5	2	66	1	0	17	506.58	738.38	9.96	9.96	100	で
5	2	66	1	0	18	517.60	738.38	9.96	9.96	100	の
5	2	66	1	0	19	528.61	738.38	9.96	9.96	100	パ
3	2	67	0	0	0	64.511000	751.407422	146.322866	7.173090	-1	###FLOW###
4	2	67	0	0	0	64.511000	751.407422	146.322866	7.173090	-1	###LINE###
5	2	67	0	0	0	64.51	751.41	11.96	7.17	100	1）
5	2	67	0	0	1	80.45	751.41	130.38	7.17	100	https://github.com/tesseract-ocr/tesseract
3	2	68	0	0	0	277.250000	804.719000	40.500000	9.000000	-1	###FLOW###
4	2	68	0	0	0	277.250000	804.719000	40.500000	9.000000	-1	###LINE###
5	2	68	0	0	0	277.25	804.72	9.00	9.00	100	―
5	2	68	0	0	1	290.75	804.72	13.50	9.00	100	692
5	2	68	0	0	2	308.75	804.72	9.00	9.00	100	―
3	2	69	0	0	0	342.000000	804.618000	178.388000	13.545000	-1	###FLOW###
4	2	69	0	0	0	342.000000	804.618000	178.388000	6.545000	-1	###LINE###
5	2	69	0	0	0	342.00	804.62	14.39	6.54	100	This
5	2	69	0	0	1	358.34	804.62	16.20	6.54	100	work
5	2	69	0	0	2	376.49	804.62	5.45	6.54	100	is
5	2	69	0	0	3	383.88	804.62	26.05	6.54	100	licensed
5	2	69	0	0	4	411.88	804.62	7.65	6.54	100	by
5	2	69	0	0	5	421.48	804.62	10.50	6.54	100	the
5	2	69	0	0	6	433.92	804.62	29.68	6.54	100	author(s)
5	2	69	0	0	7	465.55	804.62	19.18	6.54	100	under
5	2	69	0	0	8	486.68	804.62	10.11	6.54	100	CC
5	2	69	0	0	9	498.73	804.62	9.98	6.54	100	BY
5	2	69	0	0	10	510.66	804.62	9.73	6.54	100	4.0
4	2	69	0	1	0	343.946000	811.618000	148.050000	6.545000	-1	###LINE###
5	2	69	0	1	0	343.95	811.62	148.05	6.54	100	(https://creativecommons.org/licenses/by/4.0/).
1	3	0	0	0	0	343.946000	811.618000	595.280000	841.890000	-1	###PAGE###
3	3	0	0	0	0	61.674000	84.292656	53.797800	66.785300	-1	###FLOW###
4	3	0	0	0	0	61.674000	84.292656	53.797800	8.966300	-1	###LINE###
5	3	0	0	0	0	61.67	84.29	53.80	8.97	100	文書カテゴリ
4	3	0	0	1	0	61.674000	96.060656	53.797800	8.966300	-1	###LINE###
5	3	0	0	1	0	61.67	96.06	53.80	8.97	100	パンフレット
4	3	0	0	2	0	61.674000	107.488656	35.865200	8.966300	-1	###LINE###
5	3	0	0	2	0	61.67	107.49	35.87	8.97	100	スライド
4	3	0	0	3	0	61.674000	118.916656	35.865200	8.966300	-1	###LINE###
5	3	0	0	3	0	61.67	118.92	35.87	8.97	100	レポート
4	3	0	0	4	0	61.674000	130.343656	45.441900	9.836031	-1	###LINE###
5	3	0	0	4	0	61.67	132.11	16.31	8.07	100	Web
5	3	0	0	4	1	80.22	130.34	26.90	8.97	100	サイト
